DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_anomaly,hour,day_of_week,day_of_month,day_of_year,week_of_year,month,year,quarter,is_weekend,Global_active_power_lag_1,Global_active_power_lag_2,Global_active_power_lag_3,Global_active_power_lag_24,Global_active_power_lag_48,Global_active_power_lag_168,Global_active_power_roll_mean_3,Global_active_power_roll_std_3,Global_active_power_roll_mean_6,Global_active_power_roll_std_6,Global_active_power_roll_mean_12,Global_active_power_roll_std_12,Global_active_power_roll_mean_24,Global_active_power_roll_std_24,Global_active_power_roll_mean_168,Global_active_power_roll_std_168,is_holiday,temperature,humidity,wind_speed
2006-12-28 21:00:00,300.418,9.864,237.22338983050847,21.647457627118644,640.0,1774.0,915.0,1,21,3,28,362,52,12,2006,4,0,11.36,0.0,0.0,0.0,141.508,0.0,3.786666666666657,6.558699057993854,1.8933333333333284,4.637700579668687,6.428666666666665,18.97522594108308,7.706166666666667,25.240621641326076,19.048392857142854,51.20744573351932,0,5.131738841855595,78.03360387114977,5.958267059055868
2006-12-28 22:00:00,43.88,1.224,239.05916666666667,15.35,388.0,2.0,0.0,0,22,3,28,362,52,12,2006,4,0,300.418,11.36,0.0,0.0,0.0,0.0,103.926,170.26183350357766,51.962999999999994,121.80238430342813,25.981499999999997,86.48676420911836,20.223583333333337,64.77835845264096,20.836595238095235,55.595665170939895,0,2.456316578313034,68.1090830827815,6.52502141413069
2006-12-29 20:00:00,167.67,9.23,233.1244444444445,16.093333333333334,1252.0,35.0,370.0,0,20,4,29,363,52,12,2006,4,0,0.0,0.0,0.0,11.36,0.0,127.272,0.0,0.0,0.0,0.0,0.0,0.0,14.819083333333332,61.51526964337472,19.27444047619047,54.519263393579266,0,2.601646065634086,89.0143345175791,0.07104476441491592
2006-12-30 10:00:00,184.544,9.346,234.7355172413793,27.179310344827588,733.0,1017.0,490.0,0,10,5,30,364,52,12,2006,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986249999999999,34.22549543103793,18.35225,53.38677716850981,0,2.0192619028116403,74.7769175376086,4.065676692492217
2006-12-30 18:00:00,55.196,3.434,230.277,24.020000000000003,340.0,0.0,163.0,0,18,5,30,364,52,12,2006,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.378666666666662,53.27326403866515,14.675583333333334,49.78247069166681,17.214738095238097,49.784561142692795,0,4.70861693179185,73.78920225824133,5.304536275484221
2006-12-30 19:00:00,173.308,14.402,232.61333333333337,19.225641025641025,919.0,19.0,646.0,0,19,5,30,364,52,12,2006,4,1,55.196,0.0,0.0,0.0,0.0,0.0,18.39866666666665,31.86742545819056,9.199333333333325,22.5336726404431,19.978333333333328,54.199530959616474,16.975416666666664,50.34678036760698,17.543285714285716,49.85235787060826,0,4.365839430712477,59.730821975344625,4.942573802570747
2006-12-30 20:00:00,142.772,4.782,234.87568181818185,13.86818181818182,515.0,0.0,418.0,0,20,5,30,364,52,12,2006,4,1,173.308,55.196,0.0,167.67,11.36,0.0,76.16799999999998,88.5369092751718,38.08399999999999,69.828239193037,34.42066666666666,69.36160956155571,24.196583333333333,59.41767656610691,18.574880952380955,51.26040787402002,0,4.766858437633944,61.7848573467413,4.844625112145019
2006-12-30 21:00:00,75.70400000000001,2.846,237.12551724137933,11.06206896551724,565.0,0.0,0.0,0,21,5,30,364,52,12,2006,4,1,142.772,173.308,55.196,0.0,300.418,0.0,123.75866666666666,61.308574190999884,61.87933333333333,78.0919892195522,46.31833333333333,74.94115095233464,23.159166666666668,56.97072672542616,19.424714285714288,52.12678453105104,0,5.988214873729528,64.74301419288568,4.643314655793958
2007-01-04 00:00:00,180.344,3.446,238.6586046511628,17.506976744186044,509.0,527.0,0.0,0,0,3,4,4,1,1,2007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.907380952380953,36.22262768828936,0,1.1852574931012385,72.51825968787828,4.769435372411314
2007-01-04 01:00:00,104.696,2.9,237.2909677419355,14.187096774193549,542.0,0.0,0.0,0,1,3,4,4,1,1,2007,1,0,180.344,0.0,0.0,0.0,0.0,0.0,60.11466666666664,104.12165694673388,30.05733333333332,73.62512969541483,15.02866666666666,52.06082847336694,7.514333333333333,36.81256484770743,8.980857142857142,38.582318736298,0,4.835534288631124,58.2355969305004,3.062833660239307
2007-01-05 19:00:00,4.832,0.6779999999999999,238.8525,5.050000000000001,5.0,5.0,0.0,0,19,4,5,5,1,1,2007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.453773809523809,30.744721320484945,0,4.744967213532947,66.85796133436075,3.3120925490331565
2007-01-05 20:00:00,178.542,6.0520000000000005,237.759,12.543333333333331,880.0,7.0,534.0,0,20,4,5,5,1,1,2007,1,0,4.832,0.0,0.0,0.0,0.0,167.67,1.6106666666666476,2.7897565007261464,0.8053333333333238,1.9726557395173028,0.4026666666666619,1.394878250362387,0.2013333333333333,0.9863278697597584,6.482535714285713,30.740907564918867,0,1.0547603323775148,75.61451091176674,9.272031144476099
2007-01-05 21:00:00,152.406,6.156,237.3254385964912,11.252631578947367,502.0,6.0,983.0,0,21,4,5,5,1,1,2007,1,0,178.542,4.832,0.0,0.0,0.0,0.0,61.12466666666665,101.71509072568014,30.562333333333324,72.52069590859325,15.281166666666662,51.43259077460399,7.640583333333333,36.41518415968888,6.547250000000001,31.091705623780275,0,1.5241325534906638,87.55667091651256,0.2039583583485749
2007-01-05 22:00:00,16.314,0.858,235.605,17.7,96.0,6.0,68.0,0,22,4,5,5,1,1,2007,1,0,152.406,178.542,4.832,0.0,0.0,0.0,111.92666666666666,93.66281730405797,55.96333333333333,85.24882961933646,27.981666666666666,64.47867779398557,13.990833333333333,46.82545796212053,7.454428571428572,33.06060244633527,0,4.451390171965656,84.73972822831192,2.0068279382985525
2007-01-06 12:00:00,219.332,14.954,231.3629411764706,18.83137254901961,1329.0,33.0,838.0,1,12,5,6,6,1,1,2007,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.670583333333331,46.73184606920885,6.453059523809524,30.077832058075632,0,4.681703079667097,65.12559389624354,1.4161960753185845
2007-01-06 13:00:00,16.176000000000002,1.144,236.05428571428573,9.885714285714286,7.0,0.0,120.0,0,13,5,6,6,1,1,2007,1,1,219.332,0.0,0.0,0.0,0.0,0.0,73.11066666666665,126.631389241899,36.55533333333332,89.54191404401995,18.27766666666666,63.3156946209495,23.809416666666664,62.51800989761246,7.758607142857143,34.26476182864959,0,2.761026471181862,63.60205958555224,7.328498343666752
2007-01-07 13:00:00,196.316,11.578,236.47363636363636,15.247272727272728,493.0,1430.0,931.0,1,13,6,7,7,1,1,2007,1,1,0.0,0.0,0.0,16.176000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674,3.3019121732715626,5.194297619047619,29.23321127368616,0,0.8058003836327443,93.86088959749252,2.715084657093472
2007-01-07 14:00:00,52.014,1.888,240.06599999999997,14.466666666666669,498.0,17.0,264.0,0,14,6,7,7,1,1,2007,1,1,196.316,0.0,0.0,0.0,0.0,0.0,65.43866666666665,113.3430954462306,32.719333333333324,80.14567139070367,16.359666666666662,56.671547723115296,8.179833333333333,40.072835695351856,6.362845238095239,32.73794397174118,0,-2.507564513102081,52.00507700141293,3.7749411450626056
2007-01-07 19:00:00,19.636,1.078,232.558,16.880000000000003,40.0,1.0,83.0,0,19,6,7,7,1,1,2007,1,1,0.0,0.0,0.0,0.0,4.832,0.0,0.0,0.0,41.38833333333333,78.69874615943165,20.694166666666664,57.29226954331835,10.347083333333334,41.00685883660106,6.672452380952381,32.92283894431659,0,2.2121507400753546,79.85978485390287,4.66928500753238
2007-01-07 20:00:00,176.95,6.912,235.01979591836732,15.46530612244898,445.0,15.0,829.0,0,20,6,7,7,1,1,2007,1,1,19.636,0.0,0.0,0.0,178.542,0.0,6.545333333333314,11.336849885807732,11.941666666666658,21.144305499747517,22.330499999999997,56.92673583810878,11.16525,40.987322094234464,6.789333333333333,32.93386241310167,0,2.500036412863983,58.68848637014351,3.507052612221311
2007-01-07 21:00:00,108.862,5.894,234.85142857142856,22.20952380952381,511.0,474.0,355.0,0,21,6,7,7,1,1,2007,1,1,176.95,19.636,0.0,0.0,152.406,0.0,65.52866666666664,96.9918979365459,32.76433333333332,71.07160581179137,37.07633333333333,71.63445661936382,18.538166666666665,53.03582713900896,7.842607142857143,35.448954836925296,0,-0.47445837930048906,72.15721967164005,1.7934546427621254
2007-01-09 07:00:00,37.708,2.988,237.06230769230768,12.246153846153844,15.0,0.0,224.0,0,7,1,9,9,2,1,2007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.490595238095239,36.28973664351324,0,4.472673511086105,79.96987356848713,5.042998791099668
2007-01-09 08:00:00,128.136,10.51,239.54933333333335,8.933333333333334,559.0,39.0,1054.0,0,8,1,9,9,2,1,2007,1,0,37.708,0.0,0.0,0.0,0.0,0.0,12.569333333333311,21.770723950602495,6.284666666666657,15.394226536810896,3.1423333333333283,10.885361975301183,1.5711666666666666,7.697113268405618,8.715047619047619,36.35346399226958,0,3.7058927419499588,58.19196966883112,9.206199764515002
2007-01-09 09:00:00,87.348,3.188,237.829756097561,8.946341463414635,565.0,0.0,709.0,0,9,1,9,9,2,1,2007,1,0,128.136,37.708,0.0,0.0,0.0,0.0,55.281333333333315,65.85077947399967,27.640666666666657,51.49114300019622,13.820333333333329,37.596794349164036,6.910166666666666,26.941739138316603,9.477761904761904,37.4957559388793,0,3.6773342918641294,83.39565831311717,6.243168184076456
2007-01-09 19:00:00,22.458,2.784,238.12399999999997,18.96,194.0,13.0,0.0,0,19,1,9,9,2,1,2007,1,0,0.0,0.0,0.0,0.0,19.636,0.0,0.0,0.0,0.0,0.0,21.09933333333333,42.77660624333082,10.549666666666669,31.48450941497181,9.997690476190476,37.96619418363987,0,3.4156638111494235,70.65857925452012,1.17830363135463
2007-01-09 20:00:00,40.536,4.95,238.47333333333333,14.283333333333331,355.0,33.0,0.0,0,20,1,9,9,2,1,2007,1,0,22.458,0.0,0.0,0.0,176.95,0.0,7.48599999999998,12.9661323454608,3.74299999999999,9.168440107236606,19.828499999999995,42.46371329735542,11.485416666666666,31.491066727643997,10.131369047619048,37.970318598528614,0,4.009892825803837,90.32180784395,3.346589603819355
2007-01-10 11:00:00,146.588,7.25,236.72034482758625,21.46896551724138,771.0,1029.0,491.0,0,11,2,10,10,2,1,2007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62475,9.283425057830058,10.372654761904762,38.034293300259414,0,1.258861494133034,89.71475769087766,6.999788825056005
2007-01-11 08:00:00,108.092,3.55,239.36303030303029,13.78181818181818,841.0,0.0,581.0,0,8,3,11,11,2,1,2007,1,0,0.0,0.0,0.0,0.0,128.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.107833333333333,29.922150201258365,9.548535714285714,36.48840408203417,0,1.845087459033202,57.52017106877892,4.029031180406439
2007-01-11 19:00:00,118.636,8.812,230.294375,32.275,537.0,508.0,260.0,0,19,3,11,11,2,1,2007,1,0,0.0,0.0,0.0,0.0,22.458,0.0,0.0,0.0,0.0,0.0,9.007666666666662,31.20347264862251,4.503833333333334,22.064187106409925,10.191940476190476,37.26378694595227,0,-0.6760453507607567,71.38831103356846,2.215612000009679
2007-01-13 08:00:00,99.002,5.554,237.25136363636364,19.063636363636363,575.0,210.0,370.0,0,8,5,13,13,2,1,2007,1,1,0.0,0.0,0.0,0.0,108.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.802309523809523,34.17189991580389,0,1.7750202996221138,62.98865669711148,5.57427903374425
2007-01-13 09:00:00,66.912,3.05,236.0764705882353,16.705882352941178,579.0,10.0,137.0,0,9,5,13,13,2,1,2007,1,1,99.002,0.0,0.0,0.0,0.0,0.0,33.000666666666646,57.15883135031138,16.500333333333323,40.41739725250319,8.250166666666662,28.57941567515566,4.125083333333333,20.208698626251667,9.391607142857143,34.86579849553094,0,3.0862971614516996,70.3777870522913,6.319959381540009
2007-01-13 10:00:00,163.918,24.37,236.4948936170213,14.982978723404257,946.0,116.0,70.0,0,10,5,13,13,2,1,2007,1,1,66.912,99.002,0.0,0.0,0.0,0.0,55.30466666666664,50.51135160865663,27.65233333333332,44.024317178880295,13.82616666666666,33.00779127262182,6.913083333333333,23.894363934175775,9.789892857142856,35.13898284818755,0,2.2808886036791796,58.80198623201828,6.467353651536729
2007-01-13 11:00:00,166.296,12.834,235.08625,17.85,582.0,431.0,679.0,0,11,5,13,13,2,1,2007,1,1,163.918,66.912,99.002,0.0,0.0,0.0,109.94399999999996,49.42000133549172,54.97199999999999,67.84717793394205,27.485999999999994,54.00501670299629,13.743,39.89924337083621,10.765595238095235,37.08726006967765,0,0.34593577828054656,71.09663314686217,3.7500486506421886
2007-01-13 12:00:00,54.394,7.784,238.51285714285711,8.2,28.0,417.0,34.0,0,12,5,13,13,2,1,2007,1,1,166.296,163.918,66.912,0.0,0.0,219.332,132.37533333333332,56.70537654696718,82.68799999999999,74.53623283209312,41.343999999999994,66.25718901372136,20.672,50.45278639782294,11.75545238095238,38.96965125125482,0,-0.5322092428286269,74.85285781993794,6.512603133547173
2007-01-13 13:00:00,35.792,4.502,240.565,10.814285714285717,14.0,394.0,0.0,0,13,5,13,13,2,1,2007,1,1,54.394,166.296,163.918,0.0,0.0,16.176000000000002,128.20266666666666,63.93123788363038,91.75366666666666,65.18953480940529,45.87683333333333,65.02068431987041,22.938416666666665,50.70489484296591,10.77367857142857,35.64461325434398,0,4.871535813175577,74.30725872112919,5.360711552639861
2007-01-13 14:00:00,94.102,6.558,242.03851851851852,7.285185185185185,449.0,36.0,663.0,0,14,5,13,13,2,1,2007,1,1,35.792,54.394,166.296,0.0,0.0,0.0,85.49399999999997,70.59200382479594,97.719,56.12101000873023,48.8595,63.52869623964504,24.42975,50.526941649544966,10.890440476190475,35.694509109543546,0,2.046028806177738,75.40425355632323,1.8637510357330065
2007-01-13 15:00:00,38.42,1.766,242.7207142857143,11.37142857142857,487.0,2.0,46.0,0,15,5,13,13,2,1,2007,1,1,94.102,35.792,54.394,0.0,0.0,0.0,61.42933333333332,29.78482770360339,96.90233333333332,56.1342564844914,56.70133333333333,62.752434629094566,28.350666666666665,52.17312142462252,11.450571428571427,36.256505941646736,0,2.401092978394585,83.14320317348212,5.102835376771104
2007-01-13 20:00:00,219.252,11.864,233.3006818181818,21.37272727272727,1157.0,0.0,735.0,1,20,5,13,13,2,1,2007,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08699999999999,38.481864273966565,59.90299999999999,60.53752141065451,29.9515,51.85385941696898,11.679261904761905,36.30498418962389,0,-0.039244058342475796,87.45218853880868,4.902920969367191
2007-01-13 21:00:00,148.924,7.932,233.23689655172413,22.06896551724138,643.0,0.0,484.0,0,21,5,13,13,2,1,2007,1,1,219.252,0.0,0.0,0.0,0.0,0.0,73.08399999999999,126.58520122036388,42.94533333333331,87.72881621603392,69.92383333333333,75.66137075853572,39.087,64.1931640814083,12.984333333333334,39.66767340871758,0,1.898584872202337,80.60499858699113,5.6917938035905244
2007-01-13 22:00:00,328.254,12.556,231.5203571428571,25.52857142857143,1424.0,18.0,921.0,1,22,5,13,13,2,1,2007,1,1,148.924,219.252,0.0,0.0,0.0,0.0,122.72533333333332,111.94926296020596,61.362666666666655,97.62943830354992,76.75816666666667,78.99512707851994,45.29216666666667,67.36978034934388,13.870785714285711,41.016832123103875,0,2.4120371805085377,83.62947965222882,7.183346666983265
2007-01-13 23:00:00,233.946,6.37,234.27272727272728,22.88181818181818,922.0,0.0,742.0,1,23,5,13,13,2,1,2007,1,1,328.254,148.924,219.252,0.0,0.0,0.0,232.14333333333332,90.35735764913302,116.07166666666666,139.4020767272377,90.45283333333332,105.33294486776278,58.96941666666667,87.95162077747095,15.824678571428572,47.63638346772444,0,-3.0313456281147966,52.792755574508746,6.95643826122874
2007-01-14 02:00:00,117.06,6.022,241.4292857142857,17.65,647.0,0.0,500.0,0,2,6,14,14,2,1,2007,1,1,0.0,0.0,233.946,0.0,0.0,0.0,77.98199999999999,135.06878607583627,155.06266666666667,133.01476094729742,88.57483333333333,116.35232009862688,68.71716666666667,93.8952191752648,17.217214285714288,50.50412280795019,0,3.3344438491875774,76.76411842036445,3.6622204005663037
2007-01-14 15:00:00,114.558,6.974,242.43283018867925,8.939622641509434,506.0,64.0,953.0,0,15,6,14,14,2,1,2007,1,1,0.0,0.0,0.0,38.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24400000000001,92.96607325255812,16.43584523809524,49.11410062000966,0,2.806252031455572,80.96309233257479,8.964339476555633
2007-01-14 16:00:00,201.678,11.01,239.01649122807015,14.933333333333334,623.0,1337.0,445.0,1,16,6,14,14,2,1,2007,1,1,114.558,0.0,0.0,0.0,0.0,0.0,38.185999999999986,66.14009213782532,19.092999999999986,46.76810765895902,9.546499999999993,33.07004606891252,48.41641666666667,94.01623587995977,17.117738095238096,49.67657364714497,0,4.15532974331207,57.18231532651575,2.4350029708279015
2007-01-14 17:00:00,1.118,0.046,240.94,4.6,1.0,0.0,0.0,0,17,6,14,14,2,1,2007,1,1,201.678,114.558,0.0,0.0,0.0,0.0,105.41199999999998,101.14959667739669,52.70599999999998,86.17426115958284,26.35299999999999,64.28896677572993,56.81966666666667,98.41094470710526,18.318202380952386,51.65776457089285,0,1.9851954709921862,50.264058101468876,4.376623955529012
2007-01-15 08:00:00,58.538,2.246,237.9348148148148,9.096296296296297,277.0,0.0,468.0,0,8,0,15,15,3,1,2007,1,0,0.0,0.0,0.0,0.0,99.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.223083333333337,46.43948965371065,16.50671428571429,49.71146217361583,0,4.019560562941249,70.76636382618543,4.911634176484044
2007-01-15 09:00:00,94.338,4.164,238.1177966101695,6.637288135593221,294.0,1.0,1026.0,0,9,0,15,15,3,1,2007,1,0,58.538,0.0,0.0,0.0,66.912,0.0,19.512666666666647,33.796930057822614,9.756333333333314,23.89803842717318,4.878166666666657,16.898465028911048,15.66216666666667,47.24506657627968,16.855154761904764,49.800144414814554,0,-0.11744788486085778,50.37009387027972,3.424727649842195
2007-01-15 10:00:00,67.138,4.08,237.8153846153846,10.9,528.0,22.0,450.0,0,10,0,15,15,3,1,2007,1,0,94.338,58.538,0.0,0.0,163.918,0.0,50.95866666666664,47.62351605387146,25.47933333333331,41.06379701229112,12.739666666666656,30.716839335906215,19.592916666666667,49.743681904178096,17.416690476190478,50.13966141347699,0,3.7736606586955457,61.64454943786488,5.755434218176061
2007-01-16 07:00:00,2.988,0.216,237.3,12.6,1.0,0.0,17.0,0,7,1,16,16,3,1,2007,1,0,0.0,0.0,0.0,0.0,0.0,37.708,0.0,0.0,0.0,0.0,0.0,0.0,9.16725,25.38138944230075,17.81632142857143,50.26740709509225,0,0.02660683855573165,50.345847879028916,4.702685346091684
2007-01-16 08:00:00,65.094,7.3,241.732,4.59,513.0,25.0,225.0,0,8,1,16,16,3,1,2007,1,0,2.988,0.0,0.0,58.538,0.0,128.136,0.995999999999981,1.725122604344981,0.497999999999981,1.21984589189684,0.2489999999999905,0.8625613021671032,9.29175,25.341764842372047,17.60965476190476,50.25650759875592,0,3.709465733101637,68.17116167543128,5.474624966904892
2007-01-16 09:00:00,49.248,4.732,242.5368,4.172,547.0,0.0,0.0,0,9,1,16,16,3,1,2007,1,0,65.094,2.988,0.0,94.338,0.0,87.348,22.693999999999978,36.749857632377584,11.34699999999998,26.35765743005209,5.67349999999999,18.732309843980943,9.564916666666669,25.92432392127824,17.234404761904763,49.65809438252188,0,3.068112595567207,76.63618092503864,4.166832977919147
2007-01-16 12:00:00,104.33,12.538,241.5913043478261,9.717391304347826,996.0,34.0,0.0,0,12,1,16,16,3,1,2007,1,0,0.0,0.0,49.248,0.0,0.0,0.0,16.41599999999998,28.43334605705107,19.55499999999998,29.58761340155677,9.77749999999999,22.410079730903476,4.888749999999999,16.28272683938669,17.00761904761905,49.42241315009373,0,3.8897434304649314,78.89403422417449,8.294215506766868
2007-01-16 13:00:00,4.742,0.6000000000000001,243.3083333333333,3.3666666666666667,6.0,2.0,0.0,0,13,1,16,16,3,1,2007,1,0,104.33,0.0,0.0,0.0,0.0,0.0,34.77666666666665,60.23495358455383,36.943333333333314,43.283743177625624,18.471666666666657,34.982907190728845,9.235833333333334,25.967418186553687,17.628630952380952,49.86095401790427,0,1.184236448066223,64.01236328040629,4.013326331509595
